NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
PLANO_ESTRATEGICO_INDICADOR;2;IND_Codigo;SIM;SIM;Caractere(4);Cód. do indicador;;;
PLANO_ESTRATEGICO_INDICADOR;3;IND_Descricao;NÃO;SIM;Caractere(255);Descrição;;;
PLANO_ESTRATEGICO_INDICADOR;4;IND_IndiceInicial;NÃO;SIM;Caractere(14,2);Índice inicial;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PLANO_ESTRATEGICO_INDICADOR;5;IND_IndiceDesejado;NÃO;SIM;Caractere(14,2);Índice desejado;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PLANO_ESTRATEGICO_INDICADOR;6;IND_UnidadeMedida;NÃO;SIM;Caractere(60);Unidade de medida;;;
PLANO_ESTRATEGICO_INICIATIVA;1;OBJ_Codigo;SIM;SIM;Caractere(4);Cód. do objetivo;PLANO_ESTRATEGICO_OBJETIVO;;
PLANO_ESTRATEGICO_INICIATIVA;2;INIC_Codigo;SIM;SIM;Caractere(4);Cód. da iniciativa;;;
PLANO_ESTRATEGICO_INICIATIVA;3;INIC_Descricao;NÃO;SIM;Caractere(255);Descrição;;;
PLANO_ESTRATEGICO_INICIATIVA;4;PESS_Matricula;NÃO;NÃO;Caractere(10);Núm. da matrícula do responsável pela iniciativa;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PLANO_ESTRATEGICO_META;1;OBJ_Codigo;SIM;SIM;Caractere(4);Cód. do objetivo;PLANO_ESTRATEGICO_OBJETIVO;;
PLANO_ESTRATEGICO_META;2;META_Codigo;SIM;SIM;Caractere(4);Cód. da meta;;;
PLANO_ESTRATEGICO_META;3;META_Descricao;NÃO;SIM;Caractere(255);Descrição;;;
PLANO_ESTRATEGICO_META;4;META_DataFinal;NÃO;SIM;Caractere(10);Data do término;;;
PLANO_ESTRATEGICO_META;5;META_Quantidade;NÃO;SIM;Caractere(14,2);Quantidade;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PLANO_ESTRATEGICO_META;6;META_UnidadeMedida;NÃO;SIM;Caractere(60);Unidade de medida;;;
PLANO_ESTRATEGICO_META;7;PESS_Matricula;NÃO;NÃO;Caractere(10);Núm. da matrícula do responsável pela meta;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PLANO_ESTRATEGICO_OBJETIVO;1;OBJ_Codigo;SIM;SIM;Caractere(4);Cód. do objetivo;;;
PLANO_ESTRATEGICO_OBJETIVO;2;PRG_Codigo;NÃO;SIM;Caractere(4);Cód. do programa;PROGRAMA;;
PLANO_ESTRATEGICO_OBJETIVO;3;OBJ_Descricao;NÃO;SIM;Caractere(255);Descrição;;;
PLANO_ESTRATEGICO_PPA;1;LEI_Numero;SIM;SIM;Caractere(10);Núm. da lei do PPA;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PLANO_ESTRATEGICO_PPA;2;PLNEPPA_Tipo;NÃO;SIM;Inteiro;Tipo de elaboração;;"1" para PPA elaborado no modelo antigo "2" para PPA elaborado no modelo novo;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PPA;1;FN_Codigo;SIM;SIM;Caractere(2);Cód. da função;TI.FUNCAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
PPA;2;SFN_Codigo;SIM;SIM;Caractere(3);Cód. da subfunção;TI.SUBFUNCAO;;
PPA;3;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;PROJETO_ATIVIDADE;;
PPA;4;PRAT_Numero;SIM;SIM;Caractere(5);Núm. do projeto/ atividade;PROJETO_ATIVIDADE;;
PPA;5;PPA_Exercicio;SIM;SIM;Caractere(4);Exercício do PPA;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter o ano em que o PPA entrou em vigor.
PPA;6;LEI_Numero;NÃO;SIM;Caractere(10);Núm. da lei do PPA;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PPA;7;PPA_ValorMetaFisica;NÃO;SIM;Caractere(14,2);Valor da meta física;;;REGRA 1: O conteúdo do campo deverá conter "0.00" (zero) para as cargas mensais e diferente de "0.00" (zero) para a carga das Peças do Planejamento.
PPA;8;PPA_ValorMetaFinanceira;NÃO;SIM;Caractere(14,2);Valor da meta financeira;;;REGRA 1: O conteúdo do campo deverá conter "0.00" (zero) para as cargas mensais e diferente de "0.00" (zero) para a carga das Peças do Planejamento.
PREVISAO_RECEITA;1;DRGRP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da destinação de recurso;TI.DESTINACAO_RECURSO_GRUPO;1, 2, 9;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2', '9'".
PREVISAO_RECEITA;2;DRESP_Codigo;SIM;SIM;Caractere(3);Cód. da especificação da destinação de recurso;TI.DESTINACAO_RECURSO_ESPECIFIC;;
PREVISAO_RECEITA;3;DESTREC_Codigo;SIM;SIM;Caractere(7);Cód. da destinação de recurso;TI.DESTINACAO_RECURSO;;
PREVISAO_RECEITA;4;ESPRC_Codigo;SIM;SIM;Caractere(23);Cód. da especificação da receita;TI.ESPECIFICACAO_RECEITA;"9.9.9.9.99.9.9.99.99.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9.9.9.9.99.9.9.99.99.99.
PREVISAO_RECEITA;5;TOPR_Codigo;SIM;SIM;Caractere(2);Cód. do tipo de operação da receita;TI.TIPO_OPERACAO_RECEITA;00...05|10, 11, 19, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...05|'10', '11', '19', '99'".
PREVISAO_RECEITA;6;PVRC_MesReferencia;SIM;SIM;Caractere(2);Mês de referência;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "00...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= MÊS" (ver regra d).
PREVISAO_RECEITA;7;PVRC_TipoPrevisao;NÃO;SIM;Inteiro;Tipo da previsão;TI.TIPO_PREVISAO_RECEITA;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3". REGRA 2: O conteúdo do campo deverá conter "1" para a carga das Peças do Planejamento e "2" ou "3" para as cargas mensais.
PREVISAO_RECEITA;8;PVRC_Valor;NÃO;SIM;Caractere(14,2);Valor da previsão;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PRODUTO_UNIDADE_MEDIDA;1;PRUM_Codigo;SIM;SIM;Caractere(10);Cód. do produto;;;
PRODUTO_UNIDADE_MEDIDA;2;PRUM_DescricaoProduto;NÃO;SIM;Caractere(255);Descrição do produto;;;
PRODUTO_UNIDADE_MEDIDA;3;UNMED_Codigo;NÃO;SIM;Caractere(2);Cód. da unidade de medida;TI.UNIDADE_MEDIDA;01...28|99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'99'".
PROGRAMA;1;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;;;
PROGRAMA;2;LEI_Numero;NÃO;SIM;Caractere(10);Núm. da lei do PPA;PLANO_ESTRATEGICO_PPA;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PROGRAMA;3;TPRG_Codigo;NÃO;COND;Inteiro;Cód. do tipo;TI.TIPO_PROGRAMA;1...2;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PROGRAMA;4;PRG_Descricao;NÃO;SIM;Caractere(120);Descrição;;;REGRA 1: O conteúdo do campo deverá estar preenchido com "RESERVA DE CONTINGENCIA" quando o conteúdo do campo "PRG_Codigo" for um dos valores "9999".
PROGRAMA;5;PRG_Objetivo;NÃO;COND;Caractere(255);Objetivo;;;
PROGRAMA;6;PRG_ValorFinanceiro;NÃO;SIM;Caractere(14,2);Valor;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PROGRAMA_CATEGORIA_ECONOMICA;1;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;PROGRAMA;;
PROGRAMA_CATEGORIA_ECONOMICA;2;CTEC_Codigo;SIM;SIM;Caractere(1);Cód. da categoria econômica;TI.CATEGORIA_ECONOMICA;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
PROGRAMA_CATEGORIA_ECONOMICA;3;PRGCTEC_AnoReferenciaInicio;NÃO;SIM;Caractere(4);Ano inicial de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PROGRAMA_CATEGORIA_ECONOMICA;4;PRGCTEC_AnoReferenciaFim;NÃO;SIM;Caractere(4);Ano final de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um valor MAIOR ou IGUAL ao conteúdo do campo "PRGCTEC_AnoReferenciaInicio". REGRA 2: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PROGRAMA_CATEGORIA_ECONOMICA;5;PRGCTEC_Valor;NÃO;SIM;Caractere(14,2);Valor definido para o período;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PROJETO_ATIVIDADE;1;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;PROGRAMA;;
PROJETO_ATIVIDADE;2;PRAT_Numero;SIM;SIM;Caractere(5);Núm. do projeto/ atividade;;;REGRA 1: O conteúdo do campo deverá estar preenchido com "09999,99999" quando o conteúdo do campo "PRG_Codigo" for igual a "9999". REGRA 2: O 1º dígito do campo "PRAT_Numero" deverá ser igual a "0 ou 9" para "TPRAT_Codigo" igual a "9".
PROJETO_ATIVIDADE;3;ORG_Codigo;NÃO;SIM;Caractere(2);Cód. do órgão;ORGAO;;
PROJETO_ATIVIDADE;4;TPRAT_Codigo;NÃO;SIM;Caractere(1);Cód. do tipo do projeto/ atividade;TI.TIPO_PROJETO_ATIVIDADE;1...2|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2|'9'".
PROJETO_ATIVIDADE;5;PRUM_Codigo;NÃO;SIM;Caractere(10);Cód. do produto;PRODUTO_UNIDADE_MEDIDA;;
PROJETO_ATIVIDADE;6;PRAT_Descricao;NÃO;SIM;Caractere(120);Descrição do projeto/ atividade;;;REGRA 1: O conteúdo do campo deverá estar preenchido com "RESERVA DE CONTINGENCIA" quando o conteúdo do campo "PRAT_Numero" for um dos valores "'09999','99999'".
PROJETO_ATIVIDADE;7;PRAT_Objetivo;NÃO;SIM;Caractere(255);Objetivo do projeto/ atividade;;;
TRANSFERENCIA_FINANCEIRA_PRVST;1;TRFPREV_Cod_Entidade;SIM;SIM;Caractere(7);Cód. da Unidade Gestora beneficiária/ concedente;TI.UG;;REGRA 1: O conteúdo do campo deverá conter um código de Unidade Gestora diferente do código do fiscalizado.
TRANSFERENCIA_FINANCEIRA_PRVST;2;TTRF_Tipo;SIM;SIM;Caractere(1);Tipo;TI.TIPO_TRANSFERENCIA_FINANCEIRA;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
TRANSFERENCIA_FINANCEIRA_PRVST;3;TRFPREV_Valor;NÃO;SIM;Caractere(14,2);Valor;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
UNIDADE_ORCAMENTARIA;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;ORGAO;;
UNIDADE_ORCAMENTARIA;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;;;
UNIDADE_ORCAMENTARIA;3;UNOR_Nome;NÃO;SIM;Caractere(120);Nome;;;REGRA 1: O conteúdo do campo deverá estar preenchido com "RESERVA DE CONTINGENCIA" quando o conteúdo do campo "UNOR_Codigo" for um dos valores "999".
UNIDADE_ORCAMENTARIA;4;LEI_Numero;NÃO;SIM;Caractere(10);Núm. da lei de criação;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
