NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
EMPENHO_OBRA_PROJETO;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EMPENHO_OBRA_PROJETO;4;EMPOP_Tipo;SIM;SIM;Inteiro;Tipo;;"1" para obra "2" para projeto;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
EMPENHO_OBRA_PROJETO;5;EMPOP_Codigo;SIM;SIM;Caractere(20);Cód. da obra/projeto cadastrado no GEOOBRAS;;00,;REGRA 1: O conteúdo do campo deverá conter apenas caracteres numéricos ("0" a "9").
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;1;CG_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do devedor;INSCRICAO_DIV_ATIVA_NAO_TRIBUT;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;2;ESPRC_Codigo;SIM;SIM;Caractere(23);Cód. da especificação da receita;INSCRICAO_DIV_ATIVA_NAO_TRIBUT;"9.9.9.9.99.9.9.99.99.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9.9.9.9.99.9.9.99.99.99.
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;3;TOPR_Codigo;SIM;SIM;Caractere(2);Cód. do tipo de operação da receita;INSCRICAO_DIV_ATIVA_NAO_TRIBUT;00...05|10, 11, 19, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...05|'10', '11', '19', '99'".
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;4;IDVATN_AnoInscricao;SIM;SIM;Caractere(4);Ano da inscrição;INSCRICAO_DIV_ATIVA_NAO_TRIBUT;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;5;IDVATN_AnoReferencia;SIM;SIM;Caractere(4);Ano de referência;INSCRICAO_DIV_ATIVA_NAO_TRIBUT;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;6;IDVATN_MesInscricao;SIM;SIM;Caractere(2);Mês da inscrição;INSCRICAO_DIV_ATIVA_NAO_TRIBUT;01...12;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12".
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;7;IDVATN_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da dívida;INSCRICAO_DIV_ATIVA_NAO_TRIBUT;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;8;EDANT_NumProtocolo;SIM;SIM;Caractere(16);Núm. do protocolo;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;9;EDANT_Data;NÃO;SIM;Caractere(10);Data da execução;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;10;EDANT_Situacao;NÃO;SIM;Caractere(1);Situação;;"1" para judicial "2" para extrajudicial;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
EXECUCAO_DIV_ATIVA_NAO_TRIBUT;11;EDANT_Valor;NÃO;SIM;Caractere(14,2);Valor;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
EXECUCAO_DIV_ATIVA_TRIBUTARIA;1;ESPRC_Codigo;SIM;SIM;Caractere(23);Cód. da especificação da receita;INSCRICAO_DIV_ATIVA_TRIBUT;"9.9.9.9.99.9.9.99.99.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9.9.9.9.99.9.9.99.99.99.
EXECUCAO_DIV_ATIVA_TRIBUTARIA;2;TOPR_Codigo;SIM;SIM;Caractere(2);Cód. do tipo de operação da receita;INSCRICAO_DIV_ATIVA_TRIBUT;00...05|10, 11, 19, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...05|'10', '11', '19', '99'".
EXECUCAO_DIV_ATIVA_TRIBUTARIA;3;IDVAT_AnoInscricao;SIM;SIM;Caractere(4);Ano da inscrição;INSCRICAO_DIV_ATIVA_TRIBUT;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EXECUCAO_DIV_ATIVA_TRIBUTARIA;4;IDVAT_AnoReferencia;SIM;SIM;Caractere(4);Ano de referência;INSCRICAO_DIV_ATIVA_TRIBUT;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EXECUCAO_DIV_ATIVA_TRIBUTARIA;5;IDVAT_MesInscricao;SIM;SIM;Caractere(2);Mês da inscrição;INSCRICAO_DIV_ATIVA_TRIBUT;01...12;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12".
EXECUCAO_DIV_ATIVA_TRIBUTARIA;6;IDVAT_TipoInscricao;SIM;SIM;Caractere(1);Tipo da inscrição;INSCRICAO_DIV_ATIVA_TRIBUT;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
EXECUCAO_DIV_ATIVA_TRIBUTARIA;7;CG_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do devedor;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
EXECUCAO_DIV_ATIVA_TRIBUTARIA;8;EDAT_NumProtocolo;SIM;SIM;Caractere(16);Núm. do protocolo;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EXECUCAO_DIV_ATIVA_TRIBUTARIA;9;EDAT_Data;NÃO;SIM;Caractere(10);Data da execução;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
EXECUCAO_DIV_ATIVA_TRIBUTARIA;10;EDAT_Situacao;NÃO;SIM;Caractere(1);Situação;;"1" para judicial "2" para extrajudicial;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
EXECUCAO_DIV_ATIVA_TRIBUTARIA;11;EDAT_Valor;NÃO;SIM;Caractere(14,2);Valor;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
INICIATIVA_PROJETO_ATIVIDADE;1;INIC_Codigo;SIM;SIM;Caractere(4);Cód. da iniciativa;PLANO_ESTRATEGICO_INICIATIVA;;
INICIATIVA_PROJETO_ATIVIDADE;2;OBJ_Codigo;SIM;SIM;Caractere(4);Cód. do objetivo;PLANO_ESTRATEGICO_INICIATIVA;;
INICIATIVA_PROJETO_ATIVIDADE;3;PRAT_Numero;SIM;SIM;Caractere(5);Núm. do projeto/ atividade;PROJETO_ATIVIDADE;;
INICIATIVA_PROJETO_ATIVIDADE;4;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;PROJETO_ATIVIDADE;;
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;1;CG_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do devedor;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;2;ESPRC_Codigo;SIM;SIM;Caractere(23);Cód. da especificação da receita;TI.ESPECIFICACAO_RECEITA;"9.9.9.9.99.9.9.99.99.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9.9.9.9.99.9.9.99.99.99.
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;3;TOPR_Codigo;SIM;SIM;Caractere(2);Cód. do tipo de operação da receita;TI.TIPO_OPERACAO_RECEITA;00...05|10, 11, 19, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...05|'10', '11', '19', '99'".
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;4;IDVATN_AnoInscricao;SIM;SIM;Caractere(4);Ano da inscrição;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;5;IDVATN_AnoReferencia;SIM;SIM;Caractere(4);Ano de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;6;IDVATN_MesInscricao;SIM;SIM;Caractere(2);Mês da inscrição;;01...12;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12".
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;7;IDVATN_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da dívida;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;8;IDVATN_Descricao;NÃO;NÃO;Caractere(100);Descrição resumida do crédito inscrito em dívida ativa;;;
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;9;IDVATN_NumProcessoTCE;NÃO;COND;Caractere(14);Núm. do processo TCE-MT;;"999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "ESPRC_Codigo" for "'1.9.2.1.06.51.00', '1.9.3.2.99.51.01'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
INSCRICAO_DIV_ATIVA_NAO_TRIBUT;10;IDVATN_Valor;NÃO;SIM;Caractere(14,2);Valor inscrito;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
INSCRICAO_DIV_ATIVA_TRIBUT;1;ESPRC_Codigo;SIM;SIM;Caractere(23);Cód. da especificação da receita;TI.ESPECIFICACAO_RECEITA;"9.9.9.9.99.9.9.99.99.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9.9.9.9.99.9.9.99.99.99.
INSCRICAO_DIV_ATIVA_TRIBUT;2;TOPR_Codigo;SIM;SIM;Caractere(2);Cód. do tipo de operação da receita;TI.TIPO_OPERACAO_RECEITA;00...05|10, 11, 19, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...05|'10', '11', '19', '99'".
INSCRICAO_DIV_ATIVA_TRIBUT;3;IDVAT_AnoInscricao;SIM;SIM;Caractere(4);Ano da inscrição;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
INSCRICAO_DIV_ATIVA_TRIBUT;4;IDVAT_AnoReferencia;SIM;SIM;Caractere(4);Ano de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
INSCRICAO_DIV_ATIVA_TRIBUT;5;IDVAT_MesInscricao;SIM;SIM;Caractere(2);Mês da inscrição;;01...12;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12".
INSCRICAO_DIV_ATIVA_TRIBUT;6;IDVAT_TipoInscricao;SIM;SIM;Caractere(1);Tipo da inscrição;TI.TIPO_INSCRICAO_DIVIDA_ATIVA;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
INSCRICAO_DIV_ATIVA_TRIBUT;7;IDVAT_Valor;NÃO;SIM;Caractere(14,2);Valor inscrito;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
INSCRICAO_RESTO_PAGAR;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;EMPENHO;;
INSCRICAO_RESTO_PAGAR;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;EMPENHO;;
INSCRICAO_RESTO_PAGAR;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
INSCRICAO_RESTO_PAGAR;4;IRP_Tipo;SIM;SIM;Caractere(1);Tipo da inscrição;;"1" para não processado "2" para processado;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
INSCRICAO_RESTO_PAGAR;5;CG_Identificacao;NÃO;SIM;Caractere(20);Identificação do credor;CADASTRO_GERAL;;
INSCRICAO_RESTO_PAGAR;6;FN_Codigo;NÃO;SIM;Caractere(2);Cód. da função;TI.FUNCAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
INSCRICAO_RESTO_PAGAR;7;SFN_Codigo;NÃO;SIM;Caractere(3);Cód. da subfunção;TI.SUBFUNCAO;;
INSCRICAO_RESTO_PAGAR;8;CTEC_Codigo;NÃO;SIM;Caractere(1);Cód. da categoria econômica;TI.CATEGORIA_ECONOMICA;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
INSCRICAO_RESTO_PAGAR;9;NDESP_Codigo;NÃO;SIM;Caractere(1);Cód. do grupo da natureza de despesa;TI.NATUREZA_DESPESA;1...6|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6|'9'".
INSCRICAO_RESTO_PAGAR;10;MDAP_Codigo;NÃO;SIM;Caractere(2);Cód. da modalidade de aplicação;TI.MODALIDADE_APLICACAO;20, 22, 30, 40, 42, 50, 60, 67, 70, 71, 72, 73, 74, 75, 76, 80, 90, 91, 92, 93, 94, 95, 96, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "'20', '22', '30', '40', '42', '50', '60', '67', '70', '71', '72', '73', '74', '75', '76', '80', '90', '91', '92', '93', '94', '95', '96', '99'".
INSCRICAO_RESTO_PAGAR;11;ELDE_Codigo;NÃO;SIM;Caractere(2);Cód. do elemento de despesa;TI.ELEMENTO_DESPESA;01...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...99".
INSCRICAO_RESTO_PAGAR;12;SELDE_Codigo;NÃO;SIM;Caractere(2);Cód. do subelemento de despesa;TI.SUBELEMENTO_DESPESA;;
INSCRICAO_RESTO_PAGAR;13;DRGRP_Codigo;NÃO;SIM;Caractere(1);Cód. do grupo da destinação de recurso;TI.DESTINACAO_RECURSO_GRUPO;1, 2;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2'".
INSCRICAO_RESTO_PAGAR;14;DRESP_Codigo;NÃO;SIM;Caractere(3);Cód. da especificação da destinação de recurso;TI.DESTINACAO_RECURSO_ESPECIFIC;;
INSCRICAO_RESTO_PAGAR;15;DESTREC_Codigo;NÃO;SIM;Caractere(7);Cód. da destinação de recurso;TI.DESTINACAO_RECURSO;;
INSCRICAO_RESTO_PAGAR;16;IRP_Data;NÃO;SIM;Caractere(10);Data da inscrição;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
INSCRICAO_RESTO_PAGAR;17;IRP_DataExigibilidade;NÃO;COND;Caractere(10);Data da exigibilidade;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "IRP_Tipo" for "'2'".
INSCRICAO_RESTO_PAGAR;18;IRP_Valor;NÃO;SIM;Caractere(14,2);Valor inscrito;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
INSCRICAO_RESTO_PAGAR;19;IRP_DescricaoEmpenho;NÃO;NÃO;Caractere(255);Descrição do empenho do ano anterior;;;
INSCRICAO_RESTO_PAGAR;20;CONV_Numero;NÃO;NÃO;Caractere(16);Núm. do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
INSCRICAO_RESTO_PAGAR;21;CONV_NumAditivo;NÃO;NÃO;Caractere(16);Núm. do aditivo do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_LIQUIDACAO_EMPENHO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;LIQUIDACAO_EMPENHO;;
ITEM_LIQUIDACAO_EMPENHO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;LIQUIDACAO_EMPENHO;;
ITEM_LIQUIDACAO_EMPENHO;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;LIQUIDACAO_EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_LIQUIDACAO_EMPENHO;4;LIQ_Numero;SIM;SIM;Caractere(11);Núm. da liquidação;LIQUIDACAO_EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_LIQUIDACAO_EMPENHO;5;ELDE_Codigo;SIM;SIM;Caractere(2);Cód. do elemento de despesa;TI.DESDOBRAMENTO_DESPESA;;
ITEM_LIQUIDACAO_EMPENHO;6;SELDE_Codigo;SIM;SIM;Caractere(2);Cód. do subelemento de despesa;TI.DESDOBRAMENTO_DESPESA;;
ITEM_LIQUIDACAO_EMPENHO;7;DELDE_Codigo;SIM;SIM;Caractere(2);Cód. do desdobramento da despesa;TI.DESDOBRAMENTO_DESPESA;;
ITEM_LIQUIDACAO_EMPENHO;8;ILIQ_Data;SIM;SIM;Caractere(10);Data do lançamento/ estorno;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
ITEM_LIQUIDACAO_EMPENHO;9;ILIQ_TipoLancamento;SIM;SIM;Caractere(1);Tipo;;"1" para estorno do lançamento "2" para lançamento;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
ITEM_LIQUIDACAO_EMPENHO;10;ILIQ_Quantidade;NÃO;COND;Caractere(10,2);Quantidade do item;;;REGRA 1: O conteúdo do campo deverá estar preenchido para o conteúdo do "DELDE_Codigo" diferente de "00" (zero).
ITEM_LIQUIDACAO_EMPENHO;11;ILIQ_UnidadeMedida;NÃO;SIM;Caractere(2);Unidade de medida do item;TI.UNIDADE_MEDIDA;01...28|99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'99'".
ITEM_LIQUIDACAO_EMPENHO;12;ILIQ_TipoServicoEngenharia;NÃO;COND;Inteiro;Tipo do serviço de engenharia;TI.TIPO_SERVICO_ENGENHARIA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando: a) o "ELDE_Codigo" for "51", independentemente do conteúdo de "SELDE_Codigo", b) o "ELDE_Codigo" for "36" e o "SELDE_Codigo" for "'06', '22'", c) o "ELDE_Codigo" for "39" e "SELDE_Codigo" for "'05', '16', '21'". O conteúdo "4" só poderá ser informado quando: a) "ELDE_Codigo" for "36" e o "SELDE_Codigo" for "22", b) o "ELDE_Codigo" for "39" e o "SELDE_Codigo" for "16".
ITEM_LIQUIDACAO_EMPENHO;13;ILIQ_Valor;NÃO;SIM;Caractere(14,2);Valor do item;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
ITEM_LIQUIDACAO_PROC_LICIT;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;ITEM_LIQUIDACAO_EMPENHO;;
ITEM_LIQUIDACAO_PROC_LICIT;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;ITEM_LIQUIDACAO_EMPENHO;;
ITEM_LIQUIDACAO_PROC_LICIT;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;ITEM_LIQUIDACAO_EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_LIQUIDACAO_PROC_LICIT;4;LIQ_Numero;SIM;SIM;Caractere(11);Núm. da liquidação;ITEM_LIQUIDACAO_EMPENHO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_LIQUIDACAO_PROC_LICIT;5;ELDE_Codigo;SIM;SIM;Caractere(2);Cód. do elemento de despesa;ITEM_LIQUIDACAO_EMPENHO;;
ITEM_LIQUIDACAO_PROC_LICIT;6;SELDE_Codigo;SIM;SIM;Caractere(2);Cód. do subelemento de despesa;ITEM_LIQUIDACAO_EMPENHO;;
ITEM_LIQUIDACAO_PROC_LICIT;7;DELDE_Codigo;SIM;SIM;Caractere(2);Cód. do desdobramento da despesa;ITEM_LIQUIDACAO_EMPENHO;;
ITEM_LIQUIDACAO_PROC_LICIT;8;ILIQ_Data;SIM;SIM;Caractere(10);Data do lançamento/ estorno;ITEM_LIQUIDACAO_EMPENHO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
ITEM_LIQUIDACAO_PROC_LICIT;9;ILIQ_TipoLancamento;SIM;SIM;Caractere(1);Tipo;ITEM_LIQUIDACAO_EMPENHO;"2" para lançamento;REGRA 1: O conteúdo do campo deverá estar preenchido com "'2'".
ITEM_LIQUIDACAO_PROC_LICIT;10;ILIQPLIC_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial por liquidação;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_LIQUIDACAO_PROC_LICIT;11;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;EMPENHO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_LIQUIDACAO_PROC_LICIT;12;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;EMPENHO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
ITEM_LIQUIDACAO_PROC_LICIT;13;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIP_ATA_REG_PRECO_ITEM ou PROC_LICIT_LOTE_ITEM_HOMOLOG;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
ITEM_LIQUIDACAO_PROC_LICIT;14;IPLIC_NumeroItem;SIM;SIM;Inteiro;Núm. do item;PARTICIPACAO_PROC_LICIT_ITEM ou PARTICIP_ATA_REG_PRECO_ITEM ou PROC_LICIT_LOTE_ITEM_HOMOLOG ou ITEM_PROC_LICIT_ADESAO;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
ITEM_LIQUIDACAO_PROC_LICIT;15;TIPL_Codigo;SIM;SIM;Caractere(12);Cód. do tipo do item;TI.TIPO_ITEM_PROC_LICIT;;
ITEM_LIQUIDACAO_PROC_LICIT;16;UNDFRN_Codigo;SIM;SIM;Inteiro;Cód. da unidade de fornecimento;TI.UND_FORNECIMENTO;;
ITEM_LIQUIDACAO_PROC_LICIT;17;ILIQPLIC_Quantidade;NÃO;SIM;Caractere(10,4);Quantidade;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_LIQUIDACAO_PROC_LICIT;18;ILIQPLIC_ValorUnitario;NÃO;SIM;Caractere(14,4);Valor unitário;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_LIQUIDACAO_PROC_LICIT;19;ILIQPLIC_ValorTotal;NÃO;SIM;Caractere(14,2);Valor total;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório. REGRA 2: O conteúdo do campo deverá conter o resultado do produto dos campos "ILIQPLIC_Quantidade" e "ILIQPLIC_ValorUnitario".
ITEM_RESTO_PAGAR_NAO_PROCESSAD;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;MOVIMENTO_RESTO_PAGAR;;
ITEM_RESTO_PAGAR_NAO_PROCESSAD;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;MOVIMENTO_RESTO_PAGAR;;
ITEM_RESTO_PAGAR_NAO_PROCESSAD;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;MOVIMENTO_RESTO_PAGAR;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_RESTO_PAGAR_NAO_PROCESSAD;4;IRP_Tipo;SIM;SIM;Caractere(1);Tipo da inscrição;MOVIMENTO_RESTO_PAGAR;1...2;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
ITEM_RESTO_PAGAR_NAO_PROCESSAD;5;MOVRP_Data;SIM;SIM;Caractere(10);Data do movimento;MOVIMENTO_RESTO_PAGAR;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
ITEM_RESTO_PAGAR_NAO_PROCESSAD;6;TMOVRP_ModalidadeMovimento;SIM;SIM;Inteiro;Modalidade do movimento;MOVIMENTO_RESTO_PAGAR;4;REGRA 1: O conteúdo do campo deverá estar preenchido com "'4'".
ITEM_RESTO_PAGAR_NAO_PROCESSAD;7;ELDE_Codigo;SIM;SIM;Caractere(2);Cód. do elemento de despesa;TI.DESDOBRAMENTO_DESPESA;;
ITEM_RESTO_PAGAR_NAO_PROCESSAD;8;SELDE_Codigo;SIM;SIM;Caractere(2);Cód. do subelemento de despesa;TI.DESDOBRAMENTO_DESPESA;;
ITEM_RESTO_PAGAR_NAO_PROCESSAD;9;DELDE_Codigo;SIM;SIM;Caractere(2);Cód. do desdobramento da despesa;TI.DESDOBRAMENTO_DESPESA;;
