NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
PARTICIPACAO_PROC_LICIT_ITEM;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;ITEM_PROC_LICIT;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PARTICIPACAO_PROC_LICIT_ITEM;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;ITEM_PROC_LICIT;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
PARTICIPACAO_PROC_LICIT_ITEM;3;PLIC_Data;SIM;SIM;Caractere(10);Data do processo licitatório;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIPACAO_PROC_LICIT_ITEM;4;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;ITEM_PROC_LICIT;1...13|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'21', '22'".
PARTICIPACAO_PROC_LICIT_ITEM;5;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PARTICIPACAO_PROC_LICIT_ITEM;6;IPLIC_NumeroItem;SIM;SIM;Inteiro;Núm. do item;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PARTICIPACAO_PROC_LICIT_ITEM;7;PLIC_SituacaoPLS;SIM;SIM;Inteiro;Processo licitatório situação;PROCESSO_LICITATORIO_SITUACAO;5...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "5...6".
PARTICIPACAO_PROC_LICIT_ITEM;8;PLIC_DataSituacaoPLS;SIM;SIM;Caractere(10);Data do processo licitatório situação;PROCESSO_LICITATORIO_SITUACAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIPACAO_PROC_LICIT_ITEM;9;CG_Identificacao;SIM;SIM;Caractere(20);Identificação do participante;PARTICIPANTE_PROC_LICIT;;
PARTICIPACAO_PROC_LICIT_ITEM;10;PCPLIC_Vencedor;SIM;SIM;Caractere(1);É o vencedor?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PARTICIPACAO_PROC_LICIT_ITEM;11;PCPLIC_Habilitado;NÃO;SIM;Caractere(1);Foi habilitado?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PARTICIPACAO_PROC_LICIT_ITEM;12;PCPLIC_TipoParticipacao;NÃO;SIM;Caractere(1);Tipo da participação;;"1" para serviço "2" para compra;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PARTICIPACAO_PROC_LICIT_ITEM;13;PCPLIC_DataProposta;NÃO;SIM;Caractere(10);Data da proposta;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIPACAO_PROC_LICIT_ITEM;14;PCPLIC_QuantidadeCotada;NÃO;COND;Caractere(10,2);Quantidade total cotada do item;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCPLIC_TipoValor" for "1" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S", poderá ser igual a "0.00" (zero) somente quando MLIC_Codigo for '10', '29' ou '30'.
PARTICIPACAO_PROC_LICIT_ITEM;15;PCPLIC_TipoValor;NÃO;SIM;Caractere(1);Tipo do valor;TI.TIPO_VALOR_PARTIC_PROC_LICIT;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
PARTICIPACAO_PROC_LICIT_ITEM;16;PCPLIC_ValorUnitarioCotado;NÃO;COND;Caractere(14,4);Valor unitário da proposta final do item;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCPLIC_TipoValor" for "1" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S", poderá ser igual a "0.00" (zero) somente quando MLIC_Codigo for '10', '29' ou '30'.
PARTICIPACAO_PROC_LICIT_ITEM;17;PCPLIC_ValorCotado;NÃO;COND;Caractere(14,2);Valor total cotado do item;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCPLIC_TipoValor" for "1" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S", poderá ser igual a "0.00" (zero) somente quando MLIC_Codigo for '10', '29' ou '30'. REGRA 2: O conteúdo do campo deverá conter o resultado do produto dos campos "PCPLIC_QuantidadeCotada" e "PCPLIC_ValorUnitarioCotado".
PARTICIPACAO_PROC_LICIT_ITEM;18;PCPLIC_ValorPropostaOriginal;NÃO;COND;Caractere(14,2);Valor total da proposta original do item;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCPLIC_TipoValor" for "1" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S", poderá ser igual a "0.00" (zero) somente quando MLIC_Codigo for '10', '29' ou '30'.
PARTICIPACAO_PROC_LICIT_ITEM;19;PCPLIC_PercentualPropostaOrig;NÃO;COND;Caractere(3,2);Percentual da proposta original;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando conteúdo do campo "PCPLIC_TipoValor" for "'2', '3'" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S". REGRA 2: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PARTICIPACAO_PROC_LICIT_ITEM;20;PCPLIC_Percentual;NÃO;COND;Caractere(3,2);Percentual da proposta final;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando conteúdo do campo "PCPLIC_TipoValor" for "'2', '3'" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S". REGRA 2: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PARTICIPACAO_PROC_LICIT_ITEM;21;PCPLIC_PrefereMicroempresa;NÃO;COND;Caractere(1);Houve preferência na contratação nos casos de empate ficto para a microempresa?;;"A" para não se aplica "S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'A', 'S', 'N'", quando o conteúdo do campo "PCPLIC_Vencedor" for "'S'".
PARTICIPACAO_PROC_LICIT_ITEM;22;PCPLIC_SaneamMicroempresa;NÃO;SIM;Caractere(1);Houve direito a saneamento para a microempresa?;;"A" para não se aplica "S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'A', 'S', 'N'".
PARTICIPACAO_PROC_LICIT_LOTE;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROC_LICIT_LOTE;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PARTICIPACAO_PROC_LICIT_LOTE;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROC_LICIT_LOTE;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
PARTICIPACAO_PROC_LICIT_LOTE;3;PLIC_Data;SIM;SIM;Caractere(10);Data do processo licitatório;PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIPACAO_PROC_LICIT_LOTE;4;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;PROC_LICIT_LOTE;1...13|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'21', '22'".
PARTICIPACAO_PROC_LICIT_LOTE;5;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PARTICIPACAO_PROC_LICIT_LOTE;6;PLIC_SituacaoPLS;SIM;SIM;Inteiro;Processo licitatório situação;PROCESSO_LICITATORIO_SITUACAO;5...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "5...6".
PARTICIPACAO_PROC_LICIT_LOTE;7;PLIC_DataSituacaoPLS;SIM;SIM;Caractere(10);Data do processo licitatório situação;PROCESSO_LICITATORIO_SITUACAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIPACAO_PROC_LICIT_LOTE;8;CG_Identificacao;SIM;SIM;Caractere(20);Identificação do participante;PARTICIPANTE_PROC_LICIT;;
PARTICIPACAO_PROC_LICIT_LOTE;9;PCPLICLOTE_Vencedor;SIM;SIM;Caractere(1);É vencedor?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PARTICIPACAO_PROC_LICIT_LOTE;10;PCPLICLOTE_Habilitado;NÃO;SIM;Caractere(1);Foi habilitado?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PARTICIPACAO_PROC_LICIT_LOTE;11;PCPLICLOTE_TipoParticipacao;NÃO;SIM;Caractere(1);Tipo da participação;;"1" para serviço "2" para compra;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PARTICIPACAO_PROC_LICIT_LOTE;12;PCPLICLOTE_DataProposta;NÃO;SIM;Caractere(10);Data da proposta;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIPACAO_PROC_LICIT_LOTE;13;PCPLICLOTE_TipoValor;NÃO;SIM;Caractere(1);Tipo do valor;;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
PARTICIPACAO_PROC_LICIT_LOTE;14;PCPLICLOTE_ValorCotado;NÃO;COND;Caractere(14,2);Valor total cotado do lote;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCPLIC_TipoValor" for "1" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S", poderá ser igual a "0.00" (zero) somente quando MLIC_Codigo for '10', '29' ou '30'.
PARTICIPACAO_PROC_LICIT_LOTE;15;PCPLICLOTE_ValorPropostaOrig;NÃO;COND;Caractere(14,2);Valor total da proposta original do lote;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCPLIC_TipoValor" for "1" e o conteúdo de um dos campos "PCPLIC_Vencedor" ou "PCPLIC_Habilitado" for "S", poderá ser igual a "0.00" (zero) somente quando MLIC_Codigo for '10', '29' ou '30'.
PARTICIPACAO_PROC_LICIT_LOTE;16;PCPLICLOTE_PercPropostaOrig;NÃO;COND;Caractere(3,2);Percentual da proposta original;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando conteúdo do campo "PCPLICLOTE_TipoValor" for "'2', '3'" e o conteúdo de um dos campos "PCPLICLOTE_Vencedor" ou "PCPLICLOTE_Habilitado" for "S". REGRA 2: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PARTICIPACAO_PROC_LICIT_LOTE;17;PCPLICLOTE_Percentual;NÃO;COND;Caractere(3,2);Percentual da proposta final;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando conteúdo do campo "PCPLICLOTE_TipoValor" for "'2', '3'" e o conteúdo de um dos campos "PCPLICLOTE_Vencedor" ou "PCPLICLOTE_Habilitado" for "S". REGRA 2: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
PARTICIPACAO_PROC_LICIT_LOTE;18;PCPLICLOTE_PrefereMicroempresa;NÃO;COND;Caractere(1);Houve preferência na contratação nos casos de empate ficto para a microempresa?;;"A" para não se aplica "S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'A', 'S', 'N'", quando o conteúdo do campo "PCPLICLOTE_Vencedor" for "'S'".
PARTICIPACAO_PROC_LICIT_LOTE;19;PCPLICLOTE_SaneamMicroempresa;NÃO;SIM;Caractere(1);Houve direito a saneamento para a microempresa?;;"A" para não se aplica "S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'A', 'S', 'N'".
PARTICIPANTE_PROC_LICIT;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROCESSO_LICITATORIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PARTICIPANTE_PROC_LICIT;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROCESSO_LICITATORIO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
PARTICIPANTE_PROC_LICIT;3;CG_Identificacao;SIM;SIM;Caractere(20);Identificação do participante;CADASTRO_GERAL;;
PARTICIPANTE_PROC_LICIT;4;PTPLIC_Tipo;NÃO;SIM;Caractere(1);Tipo do participante;;"1" para consórcio "2" para participante comum;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PARTICIPANTE_PROC_LICIT;5;PPLIC_NumDAMCustoCopiaEdital;NÃO;NÃO;Caractere(16);Núm. da DAM de recolhimento;;;
PARTICIPANTE_PROC_LICIT_CERTID;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PARTICIPANTE_PROC_LICIT;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
