NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
CONTRATO_PESSOAL_TEMPORARIO;15;CONC_Numero;NÃO;NÃO;Caractere(16);Núm. do concurso;CONCURSO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONTRATO_PESSOAL_TEMPORARIO;16;CONTP_NomeArqPDF;NÃO;SIM;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CONTP_AAAAMM_99999.PDF".
DESCONTO_FOLHA_PAGAMENTO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;FOLHA_PAGAMENTO;;
DESCONTO_FOLHA_PAGAMENTO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;FOLHA_PAGAMENTO;;
DESCONTO_FOLHA_PAGAMENTO;3;FPGTO_AnoReferencia;SIM;SIM;Caractere(4);Ano da folha de pagamento;FOLHA_PAGAMENTO;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
DESCONTO_FOLHA_PAGAMENTO;4;FPGTO_MesReferencia;SIM;SIM;Caractere(2);Mês da folha de pagamento;FOLHA_PAGAMENTO;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= MÊS" (ver regra d).
DESCONTO_FOLHA_PAGAMENTO;5;FPGTO_NumFolhaPagto;SIM;SIM;Inteiro;Núm. sequencial;FOLHA_PAGAMENTO;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
DESCONTO_FOLHA_PAGAMENTO;6;TDBG_Codigo;SIM;SIM;Inteiro;Cód. do tipo do desconto/ gratificação;TI.TIPO_DESC_BENEF_GRATIF;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DESCONTO_FOLHA_PAGAMENTO;7;TDBG_Outro;NÃO;COND;Caractere(50);Outro tipo de desconto/ gratificação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDBG_Codigo" for "'98', '99'".
DESCONTO_FOLHA_PAGAMENTO;8;DFPGTO_Valor;NÃO;SIM;Caractere(14,2);Valor total;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DISPOSICAO_PESSOAL;1;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
DISPOSICAO_PESSOAL;2;DPESS_Data;SIM;SIM;Caractere(10);Data da disponibilidade;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
DISPOSICAO_PESSOAL;3;DPESS_CargoFuncao;NÃO;SIM;Caractere(35);Cargo/função a ser exercida;;;
DISPOSICAO_PESSOAL;4;DPESS_OutraUG;NÃO;SIM;Caractere(1);Tipo da disposição;;"1" para disposição em outra Unidade Gestora "2" para disposição em outro local;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
DISPOSICAO_PESSOAL;5;DPESS_Onus;NÃO;SIM;Caractere(1);Disposição com ônus para o fiscalizado?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
DISPOSICAO_PESSOAL;6;DPESS_EntDisposicao;NÃO;COND;Caractere(7);Cód. da Unidade Gestora do destino;TI.UG;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "DPESS_OutraUG" for "'1'".
DISPOSICAO_PESSOAL;7;DPESS_Local;NÃO;COND;Caractere(50);Local do destino;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "DPESS_OutraUG" for "'2'".
DOCUMENTO_DIVERSO;1;DD_Exercicio;SIM;SIM;Caractere(4);Exercício da aplicação/ execução do documento;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério ">= EXERCÍCIO" (ver regra d).
DOCUMENTO_DIVERSO;2;DD_MesCompetencia;SIM;SIM;Inteiro;Mês de competência;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'20', '21', '22', '23', '24', '99'". REGRA 2: O conteúdo do campo deverá conter um valor de bimestre (de "1" a "6"), de quadrimestre (de "1" a "3") ou de semestre (de "1" a "2") válido quando o conteúdo do campo "TDD_Codigo" for "'107', '108', '109', '124'" (anexos da LRF e audiências públicas). REGRA 3: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "CARGA ESPECIAL" (ver regra d).
DOCUMENTO_DIVERSO;3;DD_Numero;SIM;SIM;Caractere(16);Núm. do documento;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
DOCUMENTO_DIVERSO;4;TDD_Codigo;NÃO;SIM;Inteiro;Cód. do tipo do documento;TI.TIPO_DOCUMENTO_DIVERSO;1...186;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...186".
DOCUMENTO_DIVERSO;5;DD_TipoPeriodo;NÃO;COND;Inteiro;Tipo do período;;"1" para quadrimestral "2" para semestral;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2", quando o conteúdo do campo "TDD_Codigo" for "'108', '124'".
DOCUMENTO_DIVERSO;6;DD_NomeArqPDF;NÃO;SIM;Caractere(19);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "DD_AAAAMM_99999.PDF".
DOCUMENTO_DIVERSO_PUBLICACAO;1;DD_Exercicio;SIM;SIM;Caractere(4);Exercício da competência;DOCUMENTO_DIVERSO;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério ">= EXERCÍCIO" (ver regra d).
DOCUMENTO_DIVERSO_PUBLICACAO;2;DD_MesCompetencia;SIM;SIM;Inteiro;Mês de competência;DOCUMENTO_DIVERSO;;
DOCUMENTO_DIVERSO_PUBLICACAO;3;DD_Numero;SIM;SIM;Caractere(16);Núm. do documento;DOCUMENTO_DIVERSO;"99999999999/AAAA" (NRO/ANO);
DOCUMENTO_DIVERSO_PUBLICACAO;4;LCPUBL_Codigo;SIM;SIM;Inteiro;Cód. do local de publicação;TI.LOCAL_PUBLICACAO;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
DOCUMENTO_DIVERSO_PUBLICACAO;5;DDP_TipoPublicacao;SIM;SIM;Inteiro;Tipo da publicação;TI.TIPO_PUBLICACAO_DOCUMENTO;;REGRA 1: O conteúdo do campo deverá conter "0" (zero) quando o conteúdo do campo "LCPUBL_Codigo" for diferente de "'3'" ou um dos valores "'1', '2', '3', '4', '5', '6', '7'" quando o conteúdo do campo "LCPUBL_Codigo" for igual a "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;6;DDP_DataPublicacao;NÃO;SIM;Caractere(10);Data;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
DOCUMENTO_DIVERSO_PUBLICACAO;7;DDP_LocalPublicacao;NÃO;SIM;Caractere(255);Local;;;
DOCUMENTO_DIVERSO_PUBLICACAO;8;DDP_NumDiario;NÃO;COND;Caractere(10);Núm. do diário/jornal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LCPUBL_Codigo" for "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;9;DDP_Pagina;NÃO;COND;Inteiro;Núm. da página inicial no diário/jornal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LCPUBL_Codigo" for "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;10;DDP_PaginaFinal;NÃO;COND;Inteiro;Núm. da página final no diário/jornal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LCPUBL_Codigo" for "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;11;DDP_NomeArqPDF;NÃO;COND;Caractere(20);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "DDP_AAAAMM_99999.PDF".
FOLHA_PAGAMENTO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;UNIDADE_ORCAMENTARIA;;
FOLHA_PAGAMENTO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;UNIDADE_ORCAMENTARIA;;
FOLHA_PAGAMENTO;3;FPGTO_AnoReferencia;SIM;SIM;Caractere(4);Ano de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
FOLHA_PAGAMENTO;4;FPGTO_MesReferencia;SIM;SIM;Caractere(2);Mês de referência;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= MÊS" (ver regra d).
FOLHA_PAGAMENTO;5;FPGTO_NumFolhaPagto;SIM;SIM;Inteiro;Núm. sequencial;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
FOLHA_PAGAMENTO;6;FPGTO_Descricao;NÃO;SIM;Caractere(120);Descrição;;;
